ANO_LETIVO,CODIGO_CIE,CODIGO_INEP,CodigoDiretoria,NomeDiretoria,NomeEscola,NomeMunicipio,ANOS_INICIAIS,ANOS_FINAIS,ENSINO_MÉDIO
2019,9714,35009714,10701,CARAPICUIBA,RICARDINA CAMPELLO FONSECA RODRIGUES,CARAPICUIBA,6.1600000000,0.0000000000,0.0000000000
2019,9726,35009726,10701,CARAPICUIBA,MARIO SALES SOUTO ENGENHEIRO,CARAPICUIBA,4.5000000000,3.8700000000,0.0000000000
2019,9738,35009738,10701,CARAPICUIBA,HADLA FERES PROFESSORA,CARAPICUIBA,0.0000000000,2.7000000000,2.3600000000
2019,9748,35009748,10701,CARAPICUIBA,IGNEZ DOS SANTOS SILVA,CARAPICUIBA,5.2600000000,0.0000000000,0.0000000000
2019,9751,35009751,10701,CARAPICUIBA,TOUFIC JOULIAN,CARAPICUIBA,0.0000000000,3.6300000000,2.6400000000
2019,9763,35009763,10701,CARAPICUIBA,AMOS MEUCCI,CARAPICUIBA,0.0000000000,3.5300000000,2.6500000000
2019,9787,35009787,10703,ITAPEVI,IVANI MARIA PAES PROFESSORA,BARUERI,0.0000000000,0.0000000000,1.3700000000
2019,9799,35009799,10703,ITAPEVI,CAIO PRADO JUNIOR DEPUTADO,BARUERI,0.0000000000,0.0000000000,2.1300000000
2019,9817,35009817,10701,CARAPICUIBA,VICTORIO FORNASARO,CARAPICUIBA,5.8400000000,4.6500000000,2.6500000000
2019,9830,35009830,10703,ITAPEVI,REPUBLICA DO EQUADOR,BARUERI,0.0000000000,0.0000000000,2.1900000000
2019,9842,35009842,10701,CARAPICUIBA,DIVA DA CUNHA BARRA PROFESSORA,CARAPICUIBA,0.0000000000,0.0000000000,3.2200000000
2019,9854,35009854,10701,CARAPICUIBA,WILLIAN RODRIGUES REBUA PROFESSOR,CARAPICUIBA,0.0000000000,0.0000000000,3.7300000000
2019,9878,35009878,10703,ITAPEVI,ALAYDE DOMINGUES COUTO MACEDO PROFESSORA,BARUERI,0.0000000000,0.0000000000,2.5500000000
2019,9885,35009885,10701,CARAPICUIBA,EDGARD DE MOURA BITTENCOURT DESEMBARGADOR,CARAPICUIBA,0.0000000000,3.8500000000,0.0000000000
2019,9891,35009891,10703,ITAPEVI,JOSE WILSON PADINHA PROFESSOR,BARUERI,0.0000000000,0.0000000000,2.0000000000
2019,9912,35009912,10703,ITAPEVI,ALDEIA DE BARUERI,BARUERI,0.0000000000,0.0000000000,3.4800000000
2019,9921,35009921,10703,ITAPEVI,JOSE DOMINGOS DA SILVEIRA PROFESSOR,BARUERI,0.0000000000,0.0000000000,1.6300000000
2019,9945,35009945,10702,ITAPECERICA DA SERRA,CARLOS ALBERTO PEREIRA,ITAPECERICA DA SERRA,0.0000000000,4.9900000000,0.0000000000
2019,9957,35009957,10702,ITAPECERICA DA SERRA,PORCINO RODRIGUES PROF,ITAPECERICA DA SERRA,0.0000000000,4.3200000000,3.3400000000
2019,9970,35009970,10702,ITAPECERICA DA SERRA,ISABEL A REDENTORA,ITAPECERICA DA SERRA,0.0000000000,2.7200000000,2.1300000000
2019,9982,35009982,10702,ITAPECERICA DA SERRA,MATILDE MARIA CREMM,ITAPECERICA DA SERRA,0.0000000000,3.5100000000,3.0200000000
2019,9994,35009994,10702,ITAPECERICA DA SERRA,SEBASTIAO DE MORAES CARDOSO,ITAPECERICA DA SERRA,0.0000000000,3.9600000000,2.6300000000
2019,10005,35010005,10702,ITAPECERICA DA SERRA,JOAO BAPTISTA DE OLIVEIRA,ITAPECERICA DA SERRA,0.0000000000,4.0900000000,3.3300000000
2019,10017,35010017,10702,ITAPECERICA DA SERRA,MARIANINHA QUEIROZ PROFESSORA,SAO LOURENCO DA SERRA,0.0000000000,3.8900000000,2.6300000000
2019,10029,35010029,10702,ITAPECERICA DA SERRA,ANGENOR DE OLIVEIRA POETA,ITAPECERICA DA SERRA,0.0000000000,4.7000000000,2.8800000000
2019,10030,35010030,10706,TABOAO DA SERRA,ODETTE DE SOUZA CARVALHO MADRE,EMBU DAS ARTES,0.0000000000,3.8700000000,3.5100000000
2019,10042,35010042,10706,TABOAO DA SERRA,BRASILINA VALENTE,EMBU DAS ARTES,4.6600000000,0.0000000000,0.0000000000
2019,10054,35010054,10706,TABOAO DA SERRA,MARIA ANTONIETA MARTINS DE ALMEIDA PROFESSORA,EMBU DAS ARTES,0.0000000000,2.9100000000,1.7400000000
2019,10066,35010066,10706,TABOAO DA SERRA,SOLANO TRINDADE,EMBU DAS ARTES,0.0000000000,2.7700000000,2.2300000000
2019,10078,35010078,10706,TABOAO DA SERRA,ELIZETE DE OLIVEIRA BERTINI,EMBU DAS ARTES,5.2900000000,0.0000000000,0.0000000000
2019,10091,35010091,10706,TABOAO DA SERRA,PAULO CHAGAS NOGUEIRA ENGENHEIRO,EMBU DAS ARTES,0.0000000000,2.6300000000,1.7600000000
2019,10121,35010121,10706,TABOAO DA SERRA,EULALIA MALTA PROFESSORA,EMBU DAS ARTES,0.0000000000,4.6700000000,3.0400000000
2019,10133,35010133,10706,TABOAO DA SERRA,MARIA AUXILIADORA,EMBU DAS ARTES,0.0000000000,3.0700000000,2.5800000000
2019,10145,35010145,10706,TABOAO DA SERRA,IRIA KUNZ IRMA,EMBU DAS ARTES,4.5900000000,2.8400000000,1.5000000000
2019,10157,35010157,10702,ITAPECERICA DA SERRA,OREDO RODRIGUES DA CRUZ,JUQUITIBA,0.0000000000,3.3900000000,2.7900000000
2019,10169,35010169,10706,TABOAO DA SERRA,LAURITA ORTEGA MARI,TABOAO DA SERRA,0.0000000000,3.3800000000,1.6800000000
2019,10170,35010170,10706,TABOAO DA SERRA,JULIETA CALDAS FERRAZ PROFESSORA,TABOAO DA SERRA,0.0000000000,3.4800000000,0.0000000000
2019,10182,35010182,10706,TABOAO DA SERRA,ANTONIO RUY CARDOSO PROFESSOR,TABOAO DA SERRA,0.0000000000,3.2100000000,2.0300000000
2019,10194,35010194,10706,TABOAO DA SERRA,ALIPIO DE OLIVEIRA E SILVA PROFESSOR,TABOAO DA SERRA,0.0000000000,3.3400000000,2.5800000000
2019,10236,35010236,10706,TABOAO DA SERRA,REYNALDO DO NASCIMENTO FALLEIROS DOUTOR,TABOAO DA SERRA,0.0000000000,3.1500000000,2.0400000000
2019,10248,35010248,10706,TABOAO DA SERRA,JOAO CALY PROFESSOR,TABOAO DA SERRA,4.7200000000,3.1600000000,2.6900000000
2019,10259,35010259,10706,TABOAO DA SERRA,ANTONIO INACIO MACIEL,TABOAO DA SERRA,5.4900000000,3.6700000000,2.8300000000
2019,10261,35010261,10706,TABOAO DA SERRA,ALMIR PEREIRA BAHIA REVERENDO,TABOAO DA SERRA,0.0000000000,3.6800000000,2.5500000000
2019,10273,35010273,10702,ITAPECERICA DA SERRA,MARIA ANDRE SCHUNCK DONA,EMBU-GUACU,0.0000000000,3.2300000000,2.8300000000
2019,10285,35010285,10702,ITAPECERICA DA SERRA,PASCHOAL CARLOS MAGNO,EMBU-GUACU,0.0000000000,3.3900000000,2.9900000000
2019,10297,35010297,10706,TABOAO DA SERRA,ZEICY APPARECIDA NOGUEIRA BAPTISTA PROFESSORA,TABOAO DA SERRA,0.0000000000,4.0100000000,2.5900000000
2019,10315,35010315,10706,TABOAO DA SERRA,IRACEMA BELLO ORICCHIO DOUTORA,EMBU DAS ARTES,5.5900000000,3.8900000000,2.3500000000
2019,10327,35010327,10702,ITAPECERICA DA SERRA,JULIA DE CASTRO CARNEIRO,ITAPECERICA DA SERRA,0.0000000000,3.1400000000,2.5800000000
2019,10352,35010352,10706,TABOAO DA SERRA,WANDYCK FREITAS JORNALISTA,TABOAO DA SERRA,0.0000000000,3.9600000000,3.4500000000
2019,10364,35010364,10703,ITAPEVI,DORVALINO ABILIO TEIXEIRA,JANDIRA,0.0000000000,2.7900000000,2.4500000000
2019,10376,35010376,10703,ITAPEVI,MARIA CRISTINA LOPES,JANDIRA,0.0000000000,2.6400000000,1.7500000000
2019,10388,35010388,10703,ITAPEVI,JOSE CHALUPPE,ITAPEVI,0.0000000000,2.6900000000,1.3200000000
2019,10397,35010397,10703,ITAPEVI,VICENTE THEMUDO LESSA PROFESSOR,JANDIRA,0.0000000000,0.0000000000,3.5900000000
2019,10406,35010406,20307,SAO ROQUE,VALENCIO SOARES RODRIGUES,VARGEM GRANDE PAULISTA,0.0000000000,2.9000000000,2.4800000000
2019,10424,35010424,10703,ITAPEVI,CELINA DE BARROS BAIRAO PROFESSORA,ITAPEVI,0.0000000000,3.1600000000,2.1700000000
2019,10431,35010431,10703,ITAPEVI,AMERICO VALENTIN CHRISTIANINI,ITAPEVI,0.0000000000,3.0400000000,1.8600000000
2019,10443,35010443,10703,ITAPEVI,NACIF AMIN CHALUPE,ITAPEVI,0.0000000000,3.0800000000,1.6000000000
2019,10467,35010467,10703,ITAPEVI,RAUL BRIQUET DOUTOR,ITAPEVI,0.0000000000,2.6400000000,2.2400000000
2019,10479,35010479,10703,ITAPEVI,CLARO CAMARGO RIBEIRO,ITAPEVI,0.0000000000,3.2000000000,1.9900000000
2019,10480,35010480,10703,ITAPEVI,DIMARAES ANTONIO SANDEI PROFESSOR,ITAPEVI,0.0000000000,3.2200000000,2.2900000000
2019,10492,35010492,10701,CARAPICUIBA,VINICIUS DE MORAES,COTIA,0.0000000000,4.4400000000,3.3000000000
2019,10509,35010509,10701,CARAPICUIBA,FERNANDO NOBRE,COTIA,0.0000000000,4.3100000000,0.0000000000
2019,10510,35010510,10701,CARAPICUIBA,CARLOS FERREIRA DE MORAES PROFESSOR,COTIA,0.0000000000,3.3400000000,2.3900000000
2019,10522,35010522,10701,CARAPICUIBA,ANTONIETA DI LASCIO OZEKI PROFESSORA,COTIA,0.0000000000,3.7500000000,2.8300000000
2019,10534,35010534,20307,SAO ROQUE,ORLANDO ELLERO PROFESSOR,VARGEM GRANDE PAULISTA,0.0000000000,3.5500000000,2.2400000000
2019,10546,35010546,10701,CARAPICUIBA,JARDIM SANTA ANGELA,COTIA,4.4600000000,1.9800000000,1.0700000000
2019,10558,35010558,10701,CARAPICUIBA,IDOMINEU ANTUNES CALDEIRA,COTIA,0.0000000000,2.9700000000,2.5600000000
2019,10561,35010561,10701,CARAPICUIBA,ZACARIAS ANTONIO DA SILVA,COTIA,0.0000000000,3.5800000000,3.0500000000
2019,10571,35010571,10701,CARAPICUIBA,JOSE BARRETO PROFESSOR,COTIA,0.0000000000,2.9700000000,2.2400000000
2019,10583,35010583,10701,CARAPICUIBA,ODAIR PACHECO PEDROSO PROFESSOR,COTIA,0.0000000000,3.3800000000,1.9900000000
2019,10595,35010595,10701,CARAPICUIBA,BATISTA CEPELOS,COTIA,0.0000000000,2.5700000000,2.2000000000
2019,10601,35010601,10701,CARAPICUIBA,ROQUE CELESTINO PIRES,COTIA,0.0000000000,1.7700000000,1.9300000000
2019,10613,35010613,10703,ITAPEVI,CANDIDO RONDON MARECHAL,ITAPEVI,0.0000000000,3.0400000000,1.6300000000
2019,10625,35010625,10701,CARAPICUIBA,ANA MACIEIRA DE OLIVEIRA,COTIA,0.0000000000,3.0000000000,0.0000000000
2019,10637,35010637,20307,SAO ROQUE,PAULO SOARES DA SILVA,VARGEM GRANDE PAULISTA,0.0000000000,4.5500000000,3.6400000000
2019,10649,35010649,10703,ITAPEVI,HENRIQUE SAMMARTINO ALFERES,JANDIRA,0.0000000000,3.1400000000,1.6800000000
2019,10650,35010650,10703,ITAPEVI,JOSE NEYDE CESAR LESSA DOUTOR,ITAPEVI,0.0000000000,3.2900000000,2.1900000000
2019,10662,35010662,10703,ITAPEVI,OSWALDO SAMMARTINO,JANDIRA,0.0000000000,2.6300000000,1.8400000000
2019,10674,35010674,10704,OSASCO,ELOI LACERDA PROF,OSASCO,0.0000000000,2.6400000000,1.4500000000
2019,10686,35010686,10704,OSASCO,ERNESTO THENN DE BARROS PROFESSOR,OSASCO,0.0000000000,2.9900000000,1.2800000000
2019,10716,35010716,10704,OSASCO,JOSE MARIA RODRIGUES LEITE PROFESSOR,OSASCO,0.0000000000,4.0700000000,3.2900000000
2019,10728,35010728,10704,OSASCO,ALCYR OLIVEIRA PORCIUNCULA PROFESSOR,OSASCO,0.0000000000,2.9300000000,1.8100000000
2019,10741,35010741,10704,OSASCO,ROSA BONFIGLIOLI,OSASCO,0.0000000000,2.8900000000,1.7400000000
2019,10789,35010789,10704,OSASCO,JOSE LIBERATTI PROFESSOR,OSASCO,0.0000000000,3.4900000000,2.0100000000
2019,10790,35010790,10704,OSASCO,FRANCISCA LISBOA PERALTA PROFESSORA,OSASCO,0.0000000000,2.7600000000,1.7800000000
2019,10807,35010807,10704,OSASCO,ANTONIO PAIVA DE SAMPAIO CORONEL,OSASCO,0.0000000000,3.1800000000,2.2100000000
2019,10820,35010820,10704,OSASCO,FANNY MONZONI SANTOS PROFESSORA,OSASCO,0.0000000000,3.1400000000,2.2800000000
2019,10844,35010844,10704,OSASCO,MARIA AUGUSTA SIQUEIRA PROFESSORA,OSASCO,0.0000000000,0.0000000000,2.5000000000
2019,10868,35010868,10704,OSASCO,LUIZ LUSTOSA DA SILVA PROFESSOR DOUTOR,OSASCO,0.0000000000,2.4400000000,1.4000000000
2019,10873,35010873,10704,OSASCO,JOAO BAPTISTA DE BRITO PROFESSOR,OSASCO,0.0000000000,3.7700000000,2.9500000000
2019,10881,35010881,10704,OSASCO,AURELIANO LEITE DOUTOR,OSASCO,0.0000000000,3.2900000000,1.9600000000
2019,10893,35010893,10704,OSASCO,AMERICO MARCO ANTONIO DOUTOR,OSASCO,0.0000000000,3.0500000000,1.8500000000
2019,10900,35010900,10704,OSASCO,BENEDICTO CALDEIRA PROFESSOR,OSASCO,0.0000000000,3.0500000000,2.1200000000
2019,10923,35010923,10704,OSASCO,HELOISA DE ASSUMPCAO PROFESSORA,OSASCO,0.0000000000,3.3800000000,2.0200000000
2019,10947,35010947,10704,OSASCO,ALICE VELHO TEIXEIRA PROFESSORA,OSASCO,0.0000000000,3.1700000000,2.3200000000
2019,10959,35010959,10704,OSASCO,JULIA LOPES DE ALMEIDA,OSASCO,0.0000000000,3.2800000000,2.5600000000
2019,10984,35010984,10704,OSASCO,GLORIA AZEDIA BONETTI PROFESSORA,OSASCO,0.0000000000,2.6200000000,1.7900000000
2019,10996,35010996,10704,OSASCO,GRACILIANO RAMOS,OSASCO,0.0000000000,2.6600000000,2.9600000000
2019,11010,35011010,10704,OSASCO,OGUIOMAR RUGGERI PROFESSOR,OSASCO,0.0000000000,2.4000000000,1.3400000000
2019,11034,35011034,10704,OSASCO,TELMO COELHO FILHO MAJOR,OSASCO,0.0000000000,4.1600000000,2.8000000000
2019,11058,35011058,10704,OSASCO,LEONARDO VILAS BOAS,OSASCO,0.0000000000,2.9500000000,1.7500000000
2019,11061,35011061,10704,OSASCO,JOSUE BENEDICTO MENDES PROFESSOR,OSASCO,0.0000000000,2.5100000000,1.9500000000
2019,11083,35011083,10704,OSASCO,VICENTE PEIXOTO PROFESSOR,OSASCO,0.0000000000,3.1800000000,2.2800000000
2019,11095,35011095,10704,OSASCO,ANTONIO RAPOSO TAVARES,OSASCO,0.0000000000,3.7200000000,2.4500000000
2019,11113,35011113,10704,OSASCO,FRANCISCO CASABONA PROFESSOR,OSASCO,0.0000000000,2.8200000000,1.7600000000
2019,11137,35011137,10704,OSASCO,NEWTON ESPIRITO SANTO AYRES PROFESSOR,OSASCO,0.0000000000,2.9100000000,2.0000000000
2019,11149,35011149,10704,OSASCO,LUCY ANNA CARROZO LATORRE PROFESSORA,OSASCO,0.0000000000,3.9200000000,0.0000000000
2019,11150,35011150,20208,CARAGUATATUBA,JOSE CELESTINO ARANHA,UBATUBA,0.0000000000,3.5700000000,0.0000000000
2019,11162,35011162,20208,CARAGUATATUBA,FLORENTINA MARTINS SANCHEZ PROFESSORA,UBATUBA,0.0000000000,3.3300000000,1.9800000000
2019,11186,35011186,20208,CARAGUATATUBA,SEMIRAMIS PRADO DE OLIVEIRA PROFESSORA,UBATUBA,0.0000000000,3.0100000000,1.6500000000
2019,11198,35011198,20208,CARAGUATATUBA,AUREA MOREIRA RACHOU PROFESSORA,UBATUBA,0.0000000000,2.7800000000,2.2300000000
2019,11204,35011204,20208,CARAGUATATUBA,PLINIO GONCALVES DE OLIVEIRA SANTOS,SAO SEBASTIAO,0.0000000000,0.0000000000,3.3400000000
2019,11216,35011216,20208,CARAGUATATUBA,DEOLINDO DE OLIVEIRA SANTOS CAPITAO,UBATUBA,0.0000000000,0.0000000000,2.4900000000
2019,11228,35011228,20208,CARAGUATATUBA,GABRIEL RIBEIRO DOS SANTOS DOUTOR,ILHABELA,0.0000000000,0.0000000000,2.6100000000
2019,11253,35011253,20208,CARAGUATATUBA,ESTEVES DA SILVA DOUTOR,UBATUBA,0.0000000000,3.6800000000,0.0000000000
2019,11265,35011265,20208,CARAGUATATUBA,WALKIR VERGANI,SAO SEBASTIAO,0.0000000000,0.0000000000,3.0100000000
2019,11289,35011289,20208,CARAGUATATUBA,MARIA JOSE DA PENHA FRUGOLI PROFESSORA,SAO SEBASTIAO,0.0000000000,0.0000000000,2.0900000000
2019,11290,35011290,20208,CARAGUATATUBA,EDUARDO CORREA DA COSTA JUNIOR DOUTOR,CARAGUATATUBA,0.0000000000,0.0000000000,3.0600000000
2019,11320,35011320,20208,CARAGUATATUBA,THOMAZ RIBEIRO DE LIMA,CARAGUATATUBA,0.0000000000,0.0000000000,2.9900000000
2019,11332,35011332,20208,CARAGUATATUBA,ALCIDES DE CASTRO GALVAO,CARAGUATATUBA,0.0000000000,0.0000000000,2.9500000000
2019,11368,35011368,20208,CARAGUATATUBA,MAISA THEODORO DA SILVA PROFESSORA,SAO SEBASTIAO,0.0000000000,0.0000000000,3.1100000000
2019,11373,35011373,20208,CARAGUATATUBA,NAIR FERREIRA NEVES PROFESSORA,SAO SEBASTIAO,0.0000000000,0.0000000000,2.9700000000
2019,11381,35011381,20208,CARAGUATATUBA,BENEDITO MIGUEL CARLOTA,CARAGUATATUBA,0.0000000000,0.0000000000,2.7000000000
2019,11393,35011393,20208,CARAGUATATUBA,AVELINO FERREIRA,CARAGUATATUBA,0.0000000000,0.0000000000,2.5600000000
2019,11400,35011400,20208,CARAGUATATUBA,ISMAEL IGLESIAS,CARAGUATATUBA,0.0000000000,3.3300000000,2.4100000000
2019,11423,35011423,20102,SANTOS,HUMBERTO DE ALENCAR CASTELLO BRANCO MARECHAL,CUBATAO,0.0000000000,4.3400000000,1.8900000000
2019,11435,35011435,20102,SANTOS,AFONSO SCHIMIDT,CUBATAO,0.0000000000,0.0000000000,2.3000000000
2019,11447,35011447,20102,SANTOS,JACINTO DO AMARAL NARDUCCI PROF,GUARUJA,3.7400000000,0.0000000000,0.0000000000
2019,11460,35011460,20102,SANTOS,JOSE CAVARIANI PROFESSOR,GUARUJA,0.0000000000,3.1700000000,1.4200000000
2019,11484,35011484,20102,SANTOS,WALTER SCHEPIS PROFESSOR,GUARUJA,0.0000000000,3.4400000000,2.6700000000
2019,11496,35011496,20102,SANTOS,NOSSA SENHORA DOS NAVEGANTES,GUARUJA,3.1000000000,2.0000000000,2.5700000000
2019,11502,35011502,20102,SANTOS,THEREZA SILVEIRA DE ALMEIDA PROFESSORA,GUARUJA,0.0000000000,0.0000000000,2.4600000000
2019,11514,35011514,20102,SANTOS,DINIZ MARTINS PROFESSOR,GUARUJA,0.0000000000,3.1600000000,1.1500000000
2019,11526,35011526,20102,SANTOS,EMIDIO JOSE PINHEIRO PROFESSOR,GUARUJA,6.3800000000,0.0000000000,0.0000000000
2019,11538,35011538,20102,SANTOS,PAULO CLEMENTE SANTINI,GUARUJA,0.0000000000,2.7200000000,0.0000000000
2019,11548,35011548,20102,SANTOS,RAQUEL DE CASTRO FERREIRA PROFESSORA,GUARUJA,0.0000000000,0.0000000000,2.7800000000
2019,11551,35011551,20102,SANTOS,PHILOMENA CARDOSO DE OLIVEIRA PROFESSORA,GUARUJA,2.8500000000,0.0000000000,0.0000000000
2019,11563,35011563,20102,SANTOS,GALDINO MOREIRA PROFESSOR,GUARUJA,4.7900000000,0.0000000000,0.0000000000
2019,11575,35011575,20102,SANTOS,MARCILIO DIAS,GUARUJA,0.0000000000,2.6800000000,1.9300000000
2019,11587,35011587,20102,SANTOS,VICENTE DE CARVALHO,GUARUJA,0.0000000000,4.2100000000,2.3000000000
2019,11605,35011605,20102,SANTOS,ARMANDO BELLEGARD PROFESSOR,BERTIOGA,0.0000000000,3.2700000000,2.2800000000
2019,11617,35011617,20102,SANTOS,WILLIAM AURELI,BERTIOGA,0.0000000000,2.9200000000,1.1200000000
2019,11629,35011629,20102,SANTOS,JULIO CONCEICAO,CUBATAO,0.0000000000,4.8800000000,0.0000000000
2019,11630,35011630,20102,SANTOS,LINCOLN FELICIANO,CUBATAO,6.3500000000,5.1100000000,0.0000000000
2019,11642,35011642,20102,SANTOS,ZENON CLEANTES DE MOURA PROFESSOR,CUBATAO,0.0000000000,3.7000000000,2.5000000000
2019,11666,35011666,20102,SANTOS,EDUARDO GOMES MARECHAL DO AR,GUARUJA,5.7400000000,3.7800000000,2.5500000000
2019,11678,35011678,20102,SANTOS,HUGO SANTOS SILVA DOUTOR,GUARUJA,6.7500000000,4.9600000000,0.0000000000
2019,11685,35011685,20102,SANTOS,JOSE DA COSTA PROFESSOR,CUBATAO,0.0000000000,2.9700000000,2.4700000000
2019,11691,35011691,20102,SANTOS,MARIA HELENA DUARTE CAETANO PROFESSORA,CUBATAO,4.7900000000,2.7400000000,1.1600000000
2019,11708,35011708,20102,SANTOS,AZEVEDO JUNIOR,SANTOS,0.0000000000,3.2900000000,2.4800000000
2019,11721,35011721,20102,SANTOS,SAO LEOPOLDO VISCONDE DE,SANTOS,0.0000000000,3.2200000000,2.1600000000
2019,11757,35011757,20102,SANTOS,LUIZA MACUCO DONA,SANTOS,0.0000000000,5.2200000000,3.8800000000
2019,11770,35011770,20102,SANTOS,BENEVENUTO MADUREIRA PROFESSOR,SANTOS,0.0000000000,3.4500000000,2.2000000000
2019,11782,35011782,20102,SANTOS,SUETONIO BITTENCOURT JUNIOR PROFESSOR,SANTOS,0.0000000000,6.7900000000,0.0000000000
2019,11794,35011794,20102,SANTOS,NEVES PRADO MONTEIRO,SANTOS,0.0000000000,3.3500000000,2.3700000000
2019,11812,35011812,20102,SANTOS,FERNANDO DE AZEVEDO PROFESSOR,SANTOS,0.0000000000,4.7400000000,3.8800000000
2019,11824,35011824,20102,SANTOS,PRIMO FERREIRA PROFESSOR,SANTOS,0.0000000000,3.7400000000,2.6900000000
2019,11836,35011836,20102,SANTOS,CANADA,SANTOS,0.0000000000,4.2100000000,3.2400000000
2019,11861,35011861,20102,SANTOS,PAULO FILGUEIRAS JUNIOR DOUTOR,SANTOS,0.0000000000,2.8700000000,0.0000000000
2019,11873,35011873,20401,AMERICANA,LUIZ HIPOLITO PROFESSOR,AMERICANA,5.6400000000,0.0000000000,0.0000000000
2019,11885,35011885,20102,SANTOS,ALZIRA MARTINS LICHTI PROFESSORA,SANTOS,0.0000000000,3.1100000000,1.8700000000
2019,11897,35011897,20102,SANTOS,ANTONIO ABLAS FILHO DOUTOR,SANTOS,0.0000000000,0.0000000000,5.2400000000
2019,11903,35011903,20102,SANTOS,BARNABE,SANTOS,0.0000000000,0.0000000000,2.6400000000
2019,11915,35011915,20102,SANTOS,BARTOLOMEU DE GUSMAO PADRE,SANTOS,0.0000000000,0.0000000000,1.5500000000
2019,11927,35011927,20102,SANTOS,MARQUES DE SAO VICENTE,SANTOS,0.0000000000,3.9900000000,3.4500000000
2019,11940,35011940,20102,SANTOS,FRANCISCO MEIRA PROFESSOR,SANTOS,0.0000000000,3.2400000000,2.2600000000
2019,11952,35011952,20103,SAO VICENTE,SILVIA JORGE POLLASTRINI PROFESSORA,ITANHAEM,0.0000000000,3.3500000000,1.6400000000
2019,12002,35012002,20103,SAO VICENTE,BENEDITO CALIXTO,ITANHAEM,0.0000000000,0.0000000000,1.9600000000
2019,12014,35012014,20103,SAO VICENTE,FRANCISCO MARTINS DOS SANTOS,PRAIA GRANDE,0.0000000000,3.3500000000,2.9100000000
2019,12026,35012026,20103,SAO VICENTE,DAGOBERTO NOGUEIRA DA FONSECA,ITANHAEM,0.0000000000,3.0000000000,2.0800000000
2019,12038,35012038,20103,SAO VICENTE,JON TEODORESCO PROFESSOR,ITANHAEM,0.0000000000,0.0000000000,2.1900000000
2019,12051,35012051,20103,SAO VICENTE,ABRAHAO JACOB LAFER DOUTOR,PRAIA GRANDE,0.0000000000,4.3200000000,2.8400000000
2019,12063,35012063,20103,SAO VICENTE,ALFREDO REIS VIEGAS DOUTOR,PRAIA GRANDE,0.0000000000,0.0000000000,3.2900000000
2019,12075,35012075,20103,SAO VICENTE,ANTONIO MOREIRA COELHO DEPUTADO,SAO VICENTE,0.0000000000,2.4200000000,1.9600000000
2019,12087,35012087,20103,SAO VICENTE,ENIO VILAS BOAS PROFESSOR,SAO VICENTE,0.0000000000,4.5200000000,0.0000000000
2019,12129,35012129,20103,SAO VICENTE,MARIA THEREZA DA CUNHA PEDROSO PROFESSORA,SAO VICENTE,0.0000000000,2.5500000000,2.0100000000
2019,12130,35012130,20103,SAO VICENTE,JOSE NIGRO PROFESSOR,SAO VICENTE,0.0000000000,3.4500000000,2.1200000000
2019,12142,35012142,20103,SAO VICENTE,ZULMIRA DE ALMEIDA LAMBERT PROFESSORA,SAO VICENTE,0.0000000000,0.0000000000,3.7200000000
2019,12178,35012178,20103,SAO VICENTE,JARDIM BOPEVA,PRAIA GRANDE,0.0000000000,0.0000000000,4.4800000000
2019,12191,35012191,20103,SAO VICENTE,AUGUSTO PAES D AVILA REVERENDO ,PRAIA GRANDE,0.0000000000,0.0000000000,4.4300000000
2019,12212,35012212,20103,SAO VICENTE,MARTIM AFONSO,SAO VICENTE,0.0000000000,0.0000000000,3.4300000000
2019,12221,35012221,20103,SAO VICENTE,LAUDELINO FERNANDES DOS SANTOS PROFESSOR,PRAIA GRANDE,0.0000000000,0.0000000000,2.9500000000
2019,12233,35012233,20103,SAO VICENTE,MARIA PACHECO NOBRE PROFESSORA,PRAIA GRANDE,0.0000000000,4.1600000000,3.0600000000
2019,12245,35012245,20103,SAO VICENTE,YOLANDA CONTE PROFESSORA,SAO VICENTE,0.0000000000,0.0000000000,2.8700000000
2019,12269,35012269,20103,SAO VICENTE,ARACY DA SILVA FREITAS PROFESSORA,MONGAGUA,0.0000000000,0.0000000000,2.4100000000
2019,12294,35012294,20103,SAO VICENTE,FRANCISCO PEREIRA DA ROCHA DOUTOR,PERUIBE,0.0000000000,3.3700000000,2.5500000000
2019,12300,35012300,20103,SAO VICENTE,MARGARIDA PINHO RODRIGUES,SAO VICENTE,0.0000000000,2.0000000000,1.3700000000
2019,12324,35012324,20103,SAO VICENTE,ARMANDO VICTORIO BEI,SAO VICENTE,0.0000000000,2.4500000000,1.7700000000
2019,12348,35012348,20103,SAO VICENTE,LEOPOLDO JOSE DE SANT ANNA PROFESSOR,SAO VICENTE,0.0000000000,3.1100000000,2.9500000000
2019,12359,35012359,20103,SAO VICENTE,REYNALDO KUNTZ BUSCH DR,PRAIA GRANDE,0.0000000000,0.0000000000,3.6000000000
2019,12361,35012361,20202,GUARATINGUETA,HERMOGENES MAJOR,CRUZEIRO,0.0000000000,3.4400000000,2.2600000000
2019,12373,35012373,20202,GUARATINGUETA,HUMBERTO TURNER,CRUZEIRO,0.0000000000,0.0000000000,2.6800000000
2019,12385,35012385,20202,GUARATINGUETA,VIRGILIO ANTUNES PROF,CRUZEIRO,0.0000000000,0.0000000000,3.3400000000
